full_date,pm2.5,temperature,pressure
2010-05-18,53.0,21.0,1001.0
2010-05-18,72.0,23.0,1000.0
2010-05-18,64.0,24.0,999.0
2010-05-18,60.0,25.0,998.0
2010-05-18,54.0,14.0,999.0
2010-05-18,29.0,18.0,1000.0
2010-05-18,41.0,19.0,1000.0
2010-05-18,56.0,19.0,1000.0
2010-05-18,33.0,20.0,1000.0
2010-05-18,31.0,18.0,1001.0
2010-05-18,41.0,15.0,1001.0
2010-05-18,58.0,17.0,1001.0
2010-05-19,49.0,13.0,1001.0
2010-05-19,38.0,13.0,1001.0
2010-05-19,41.0,14.0,1001.0
2010-05-19,34.0,14.0,1001.0
2010-05-19,27.0,11.0,1001.0
2010-05-19,23.0,11.0,1001.0
2010-05-19,34.0,13.0,1001.0
2010-05-19,34.0,19.0,1001.0
2010-05-19,43.0,21.0,1001.0
2010-05-19,50.0,25.0,1001.0
2010-05-19,47.0,27.0,1000.0
2010-05-19,44.0,29.0,1000.0
2010-05-19,36.0,30.0,999.0
2010-05-19,29.0,32.0,998.0
2010-05-19,27.0,33.0,998.0
2010-05-19,30.0,33.0,998.0
2010-05-19,30.0,34.0,997.0
2010-05-19,21.0,33.0,997.0
2010-05-19,19.0,32.0,998.0
2010-05-19,21.0,31.0,999.0
2010-05-19,28.0,29.0,999.0
2010-05-19,32.0,28.0,1000.0
2010-05-19,33.0,27.0,1001.0
2010-05-19,44.0,26.0,1001.0
2010-05-20,61.0,20.0,1002.0
2010-05-20,65.0,19.0,1002.0
2010-05-20,66.0,16.0,1003.0
2010-05-20,89.0,13.0,1003.0
2010-05-20,103.0,13.0,1004.0
2010-05-20,113.0,13.0,1005.0
2010-05-20,104.0,16.0,1005.0
2010-05-20,103.0,21.0,1006.0
2010-05-20,75.0,22.0,1006.0
2010-05-20,65.0,25.0,1006.0
2010-05-20,67.0,28.0,1006.0
2010-05-20,53.0,30.0,1006.0
2010-05-20,51.0,32.0,1005.0
2010-05-20,58.0,33.0,1005.0
2010-05-20,39.0,34.0,1005.0
2010-05-20,36.0,35.0,1004.0
2010-05-20,36.0,35.0,1004.0
2010-05-20,34.0,34.0,1004.0
2010-05-20,37.0,32.0,1004.0
2010-05-20,40.0,30.0,1005.0
2010-05-20,43.0,30.0,1005.0
2010-05-20,54.0,29.0,1006.0
2010-05-20,68.0,25.0,1006.0
2010-05-20,78.0,25.0,1006.0
2010-05-21,93.0,24.0,1006.0
2010-05-21,91.0,22.0,1007.0
2010-05-21,96.0,22.0,1007.0
2010-05-21,106.0,20.0,1007.0
2010-05-21,101.0,19.0,1007.0
2010-05-21,90.0,18.0,1007.0
2010-05-21,95.0,19.0,1008.0
2010-05-21,105.0,20.0,1008.0
2010-05-21,110.0,22.0,1008.0
2010-05-21,116.0,24.0,1009.0
2010-05-21,129.0,25.0,1008.0
2010-05-21,134.0,27.0,1008.0
2010-05-21,120.0,27.0,1008.0
2010-05-21,78.0,27.0,1008.0
2010-05-21,72.0,27.0,1007.0
2010-05-21,79.0,28.0,1007.0
2010-05-21,86.0,28.0,1006.0
2010-05-21,77.0,28.0,1006.0
2010-05-21,82.0,27.0,1006.0
2010-05-21,65.0,25.0,1006.0
2010-05-21,93.0,23.0,1006.0
2010-05-21,148.0,21.0,1006.0
2010-05-21,197.0,20.0,1007.0
2010-05-21,234.0,18.0,1007.0
2010-05-22,229.0,17.0,1007.0
2010-05-22,214.0,16.0,1006.0
2010-05-22,229.0,16.0,1006.0
2010-05-22,198.0,16.0,1006.0
2010-05-22,163.0,16.0,1006.0
2010-05-22,119.0,15.0,1006.0
2010-05-22,124.0,16.0,1007.0
2010-05-22,131.0,19.0,1007.0
2010-05-22,157.0,21.0,1007.0
2010-05-22,178.0,24.0,1007.0
2010-05-22,187.0,25.0,1007.0
2010-05-22,182.0,26.0,1007.0
2010-05-22,174.0,28.0,1006.0
2010-05-22,167.0,29.0,1005.0
2010-05-22,128.0,30.0,1005.0
2010-05-22,108.0,30.0,1004.0
2010-05-22,121.0,29.0,1004.0
2010-05-22,127.0,28.0,1004.0
2010-05-22,118.0,27.0,1004.0
2010-05-22,116.0,26.0,1004.0
2010-05-22,115.0,24.0,1005.0
2010-05-22,123.0,22.0,1006.0
2010-05-22,106.0,19.0,1006.0
2010-05-22,118.0,19.0,1005.0
2010-05-23,149.0,18.0,1005.0
2010-05-23,163.0,17.0,1004.0
2010-05-23,155.0,16.0,1004.0
2010-05-23,150.0,18.0,1003.0
2010-05-23,155.0,15.0,1003.0
2010-05-23,176.0,15.0,1003.0
2010-05-23,165.0,16.0,1003.0
2010-05-23,138.0,19.0,1003.0
2010-05-23,139.0,21.0,1003.0
2010-05-23,140.0,24.0,1003.0
2010-05-23,139.0,26.0,1002.0
2010-05-23,135.0,28.0,1001.0
2010-05-23,115.0,31.0,1000.0
2010-05-23,100.0,32.0,999.0
2010-05-23,104.0,34.0,998.0
2010-05-23,70.0,35.0,997.0
2010-05-23,63.0,34.0,996.0
2010-05-23,53.0,35.0,995.0
2010-05-23,79.0,32.0,996.0
2010-05-23,72.0,27.0,997.0
2010-05-23,165.0,24.0,998.0
2010-05-23,149.0,22.0,1000.0
2010-05-23,139.0,21.0,1000.0
2010-05-23,93.0,20.0,1000.0
2010-05-24,100.0,19.0,1000.0
2010-05-24,78.0,17.0,1000.0
2010-05-24,78.0,17.0,999.0
2010-05-24,73.0,16.0,1000.0
2010-05-24,85.0,16.0,1000.0
2010-05-24,98.0,16.0,1000.0
2010-05-24,47.0,20.0,1001.0
2010-05-24,45.0,23.0,1003.0
2010-05-24,40.0,24.0,1004.0
2010-05-24,35.0,26.0,1004.0
2010-05-24,30.0,28.0,1004.0
2010-05-24,31.0,26.0,1005.0
2010-05-24,24.0,26.0,1005.0
2010-05-24,42.0,29.0,1005.0
2010-05-24,28.0,29.0,1004.0
2010-05-24,23.0,29.0,1004.0
2010-05-24,28.0,30.0,1003.0
2010-05-24,26.0,29.0,1003.0
2010-05-24,23.0,29.0,1004.0
2010-05-24,30.0,26.0,1004.0
2010-05-24,44.0,24.0,1005.0
2010-05-24,45.0,23.0,1006.0
2010-05-24,28.0,20.0,1007.0
2010-05-24,18.0,20.0,1007.0
2010-05-25,20.0,20.0,1008.0
2010-05-25,24.0,22.0,1009.0
2010-05-25,18.0,17.0,1009.0
2010-05-25,28.0,17.0,1010.0
2010-05-25,16.0,17.0,1010.0
2010-05-25,14.0,18.0,1011.0
2010-05-25,14.0,19.0,1012.0
2010-05-25,24.0,21.0,1013.0
2010-05-25,29.0,23.0,1013.0
2010-05-25,45.0,24.0,1013.0
2010-05-25,33.0,26.0,1013.0
2010-05-25,46.0,27.0,1012.0
2010-05-25,39.0,29.0,1012.0
2010-05-25,28.0,30.0,1011.0
2010-05-25,55.0,30.0,1010.0
2010-05-25,45.0,31.0,1009.0
2010-05-25,27.0,31.0,1009.0
2010-05-25,48.0,31.0,1008.0
2010-05-25,57.0,30.0,1008.0
2010-05-25,33.0,27.0,1009.0
2010-05-25,43.0,28.0,1009.0
2010-05-25,35.0,27.0,1010.0
2010-05-25,37.0,26.0,1010.0
2010-05-25,39.0,26.0,1011.0
2010-05-26,47.0,20.0,1011.0
2010-05-26,105.0,21.0,1011.0
2010-05-26,104.0,20.0,1011.0
2010-05-26,139.0,21.0,1011.0
2010-05-26,92.0,20.0,1012.0
2010-05-26,86.0,19.0,1012.0
2010-05-26,81.0,20.0,1012.0
2010-05-26,65.0,23.0,1013.0
2010-05-26,131.0,24.0,1014.0
2010-05-26,137.0,27.0,1014.0
2010-05-26,118.0,27.0,1014.0
2010-05-26,115.0,29.0,1014.0
2010-05-26,80.0,30.0,1014.0
2010-05-26,79.0,30.0,1013.0
2010-05-26,62.0,30.0,1013.0
2010-05-26,58.0,30.0,1012.0
2010-05-26,63.0,29.0,1012.0
2010-05-26,72.0,29.0,1012.0
2010-05-26,59.0,28.0,1012.0
2010-05-26,48.0,27.0,1013.0
2010-05-26,40.0,26.0,1013.0
2010-05-26,48.0,26.0,1015.0
2010-05-26,59.0,24.0,1015.0
2010-05-26,78.0,24.0,1015.0
2010-05-27,90.0,22.0,1015.0
2010-05-27,91.0,23.0,1015.0
2010-05-27,98.0,22.0,1015.0
2010-05-27,92.0,21.0,1015.0
2010-05-27,81.0,21.0,1015.0
2010-05-27,74.0,21.0,1015.0
2010-05-27,80.0,21.0,1015.0
2010-05-27,67.0,22.0,1015.0
2010-05-27,108.0,21.0,1015.0
2010-05-27,92.0,22.0,1015.0
2010-05-27,71.0,23.0,1015.0
2010-05-27,92.0,23.0,1015.0
2010-05-27,84.0,23.0,1015.0
2010-05-27,85.0,23.0,1015.0
2010-05-27,83.0,22.0,1015.0
2010-05-27,96.0,21.0,1015.0
2010-05-27,70.0,20.0,1015.0
2010-05-27,72.0,20.0,1015.0
2010-05-27,85.0,19.0,1015.0
2010-05-27,86.89959294436906,18.0,1015.0
2010-05-27,86.89959294436906,18.0,1015.0
2010-05-27,86.89959294436906,18.0,1015.0
2010-05-27,86.89959294436906,18.0,1015.0
2010-05-27,86.89959294436906,18.0,1014.0
2010-05-28,90.0,17.0,1014.0
2010-05-28,89.0,17.0,1013.0
2010-05-28,100.0,17.0,1013.0
2010-05-28,86.0,17.0,1013.0
2010-05-28,83.0,17.0,1012.0
2010-05-28,94.0,17.0,1011.0
2010-05-28,111.0,17.0,1011.0
2010-05-28,133.0,17.0,1011.0
2010-05-28,127.0,17.0,1011.0
2010-05-28,152.0,18.0,1010.0
2010-05-28,157.0,19.0,1010.0
2010-05-28,142.0,20.0,1009.0
2010-05-28,127.0,21.0,1009.0
2010-05-28,132.0,24.0,1008.0
2010-05-28,117.0,24.0,1008.0
2010-05-28,111.0,23.0,1007.0
2010-05-28,108.0,23.0,1007.0
2010-05-28,107.0,21.0,1007.0
2010-05-28,142.0,20.0,1008.0
2010-05-28,180.0,20.0,1007.0
2010-05-28,206.0,19.0,1008.0
2010-05-28,193.0,18.0,1008.0
2010-05-28,186.0,18.0,1009.0
2010-05-28,168.0,18.0,1009.0
2010-05-29,175.0,17.0,1008.0
2010-05-29,181.0,17.0,1008.0
2010-05-29,174.0,17.0,1008.0
2010-05-29,205.0,17.0,1007.0
2010-05-29,219.0,16.0,1007.0
2010-05-29,214.0,16.0,1007.0
2010-05-29,230.0,17.0,1007.0
2010-05-29,242.0,17.0,1007.0
2010-05-29,251.0,19.0,1007.0
2010-05-29,234.0,21.0,1007.0
2010-05-29,187.0,23.0,1006.0
2010-05-29,220.0,25.0,1006.0
2010-05-29,92.0,28.0,1005.0
2010-05-29,28.0,31.0,1003.0
2010-05-29,65.0,31.0,1003.0
2010-05-29,16.0,30.0,1002.0
2010-05-29,19.0,31.0,1002.0
2010-05-29,20.0,31.0,1002.0
2010-05-29,17.0,30.0,1001.0
2010-05-29,22.0,26.0,1002.0
2010-05-29,34.0,23.0,1002.0
2010-05-29,214.0,21.0,1003.0
2010-05-29,314.0,20.0,1003.0
2010-05-29,71.0,23.0,1004.0
2010-05-30,33.0,20.0,1004.0
2010-05-30,26.0,19.0,1004.0
2010-05-30,30.0,20.0,1004.0
2010-05-30,33.0,23.0,1004.0
2010-05-30,22.0,23.0,1004.0
2010-05-30,17.0,21.0,1005.0
2010-05-30,25.0,21.0,1005.0
2010-05-30,29.0,23.0,1006.0
2010-05-30,18.0,24.0,1007.0
2010-05-30,19.0,25.0,1007.0
2010-05-30,23.0,27.0,1007.0
2010-05-30,54.0,26.0,1007.0
2010-05-30,41.0,28.0,1007.0
2010-05-30,26.0,28.0,1007.0
2010-05-30,18.0,28.0,1007.0
2010-05-30,37.0,22.0,1007.0
2010-05-30,39.0,23.0,1008.0
2010-05-30,29.0,24.0,1008.0
2010-05-30,59.0,25.0,1009.0
2010-05-30,97.0,23.0,1009.0
2010-05-30,30.0,21.0,1010.0
2010-05-30,65.0,22.0,1011.0
2010-05-30,83.0,21.0,1012.0
2010-05-30,94.0,20.0,1013.0
2010-05-31,77.0,18.0,1013.0
2010-05-31,69.0,18.0,1014.0
2010-05-31,59.0,18.0,1014.0
2010-05-31,75.0,18.0,1014.0
2010-05-31,88.0,18.0,1014.0
2010-05-31,91.0,17.0,1015.0
2010-05-31,98.0,18.0,1015.0
2010-05-31,118.0,20.0,1016.0
2010-05-31,105.0,20.0,1016.0
2010-05-31,103.0,22.0,1016.0
2010-05-31,77.0,23.0,1016.0
2010-05-31,76.0,24.0,1016.0
2010-05-31,85.0,26.0,1015.0
2010-05-31,69.0,27.0,1014.0
2010-05-31,50.0,28.0,1014.0
2010-05-31,39.0,27.0,1013.0
2010-05-31,45.0,26.0,1013.0
2010-05-31,99.0,25.0,1013.0
2010-05-31,92.0,25.0,1013.0
2010-05-31,79.0,24.0,1014.0
2010-05-31,61.0,22.0,1015.0
2010-05-31,60.0,21.0,1016.0
2010-05-31,132.0,20.0,1016.0
2010-05-31,179.0,19.0,1017.0
2010-06-01,189.0,18.0,1017.0
2010-06-01,177.0,17.0,1017.0
2010-06-01,112.0,17.0,1017.0
2010-06-01,94.0,17.0,1017.0
2010-06-01,87.0,17.0,1017.0
2010-06-01,92.0,17.0,1017.0
2010-06-01,86.0,17.0,1017.0
2010-06-01,87.0,18.0,1017.0
2010-06-01,98.0,19.0,1017.0
2010-06-01,87.0,21.0,1017.0
2010-06-01,106.0,21.0,1017.0
2010-06-01,107.0,23.0,1016.0
2010-06-01,110.0,23.0,1016.0
2010-06-01,120.0,25.0,1015.0
2010-06-01,103.0,25.0,1014.0
2010-06-01,98.0,25.0,1013.0
2010-06-01,109.00353982300885,25.0,1013.0
2010-06-01,178.0,25.0,1012.0
2010-06-01,80.0,24.0,1012.0
2010-06-01,100.0,24.0,1014.0
2010-06-01,115.0,22.0,1012.0
2010-06-01,92.0,20.0,1013.0
2010-06-01,109.00353982300885,21.0,1014.0
2010-06-01,109.00353982300885,20.0,1014.0
2010-06-02,109.00353982300885,20.0,1014.0
2010-06-02,109.00353982300885,18.0,1014.0
2010-06-02,109.00353982300885,17.0,1014.0
2010-06-02,109.00353982300885,17.0,1014.0
2010-06-02,109.00353982300885,17.0,1015.0
2010-06-02,109.00353982300885,17.0,1015.0
2010-06-02,109.00353982300885,17.0,1016.0
2010-06-02,109.00353982300885,18.0,1016.0
2010-06-02,109.00353982300885,18.0,1017.0
2010-06-02,109.00353982300885,18.0,1017.0
2010-06-02,109.00353982300885,20.0,1017.0
2010-06-02,109.00353982300885,20.0,1017.0
2010-06-02,109.00353982300885,22.0,1017.0
2010-06-02,109.00353982300885,24.0,1017.0
2010-06-02,109.00353982300885,23.0,1016.0
2010-06-02,109.00353982300885,24.0,1016.0
2010-06-02,109.00353982300885,24.0,1016.0
2010-06-02,74.0,24.0,1016.0
2010-06-02,97.0,24.0,1016.0
2010-06-02,119.0,23.0,1016.0
2010-06-02,128.0,21.0,1016.0
2010-06-02,129.0,19.0,1017.0
2010-06-02,141.0,19.0,1017.0
2010-06-02,159.0,20.0,1018.0
2010-06-03,190.0,17.0,1018.0
2010-06-03,154.0,17.0,1018.0
2010-06-03,156.0,17.0,1018.0
2010-06-03,134.0,17.0,1018.0
2010-06-03,133.0,16.0,1018.0
2010-06-03,94.0,16.0,1018.0
2010-06-03,109.0,15.0,1019.0
2010-06-03,140.0,19.0,1019.0
2010-06-03,152.0,20.0,1019.0
2010-06-03,127.0,22.0,1019.0
2010-06-03,114.0,23.0,1019.0
2010-06-03,121.0,24.0,1018.0
2010-06-03,122.0,26.0,1018.0
2010-06-03,113.0,27.0,1017.0
2010-06-03,104.0,27.0,1017.0
2010-06-03,108.0,28.0,1016.0
2010-06-03,101.0,27.0,1016.0
2010-06-03,92.0,27.0,1015.0
2010-06-03,82.0,26.0,1015.0
2010-06-03,83.0,25.0,1015.0
2010-06-03,85.0,23.0,1016.0
2010-06-03,90.0,22.0,1016.0
2010-06-03,81.0,21.0,1017.0
2010-06-03,86.0,20.0,1017.0
2010-06-04,79.0,19.0,1017.0
2010-06-04,71.0,18.0,1017.0
2010-06-04,64.0,17.0,1016.0
2010-06-04,63.0,17.0,1017.0
2010-06-04,76.0,16.0,1017.0
2010-06-04,89.0,15.0,1017.0
2010-06-04,101.0,16.0,1017.0
2010-06-04,95.0,18.0,1017.0
2010-06-04,82.0,21.0,1018.0
2010-06-04,85.0,23.0,1017.0
2010-06-04,79.0,24.0,1017.0
2010-06-04,76.0,26.0,1017.0
2010-06-04,109.00353982300885,26.0,1016.0
2010-06-04,109.00353982300885,29.0,1014.0
2010-06-04,109.00353982300885,29.0,1014.0
2010-06-04,109.00353982300885,29.0,1013.0
2010-06-04,109.00353982300885,29.0,1013.0
2010-06-04,109.00353982300885,28.0,1013.0
2010-06-04,109.00353982300885,27.0,1013.0
2010-06-04,109.00353982300885,26.0,1013.0
2010-06-04,109.00353982300885,25.0,1013.0
2010-06-04,109.00353982300885,24.0,1013.0
2010-06-04,109.00353982300885,21.0,1014.0
2010-06-04,109.00353982300885,21.0,1014.0
2010-06-05,109.00353982300885,20.0,1014.0
2010-06-05,109.00353982300885,19.0,1014.0
2010-06-05,109.00353982300885,18.0,1014.0
2010-06-05,109.00353982300885,17.0,1013.0
2010-06-05,109.00353982300885,17.0,1014.0
2010-06-05,109.00353982300885,16.0,1014.0
2010-06-05,109.00353982300885,18.0,1014.0
2010-06-05,109.00353982300885,19.0,1014.0
2010-06-05,109.00353982300885,21.0,1014.0
2010-06-05,109.00353982300885,23.0,1014.0
2010-06-05,109.00353982300885,24.0,1014.0
2010-06-05,109.00353982300885,27.0,1013.0
2010-06-05,109.00353982300885,28.0,1013.0
2010-06-05,109.00353982300885,30.0,1011.0
2010-06-05,109.00353982300885,30.0,1011.0
2010-06-05,109.00353982300885,31.0,1010.0
2010-06-05,109.00353982300885,30.0,1009.0
2010-06-05,109.00353982300885,29.0,1009.0
2010-06-05,109.00353982300885,29.0,1009.0
2010-06-05,109.00353982300885,28.0,1009.0
2010-06-05,109.00353982300885,26.0,1010.0
2010-06-05,109.00353982300885,24.0,1010.0
2010-06-05,109.00353982300885,23.0,1011.0
2010-06-05,109.00353982300885,22.0,1011.0
2010-06-06,109.00353982300885,21.0,1011.0
2010-06-06,109.00353982300885,21.0,1011.0
2010-06-06,109.00353982300885,20.0,1011.0
2010-06-06,109.00353982300885,19.0,1011.0
2010-06-06,109.00353982300885,17.0,1012.0
2010-06-06,109.00353982300885,17.0,1012.0
2010-06-06,109.00353982300885,18.0,1012.0
2010-06-06,109.00353982300885,22.0,1013.0
2010-06-06,109.00353982300885,22.0,1013.0
2010-06-06,109.00353982300885,24.0,1013.0
2010-06-06,109.00353982300885,26.0,1013.0
2010-06-06,109.00353982300885,28.0,1013.0
2010-06-06,109.00353982300885,29.0,1012.0
2010-06-06,109.00353982300885,31.0,1011.0
2010-06-06,109.00353982300885,32.0,1010.0
2010-06-06,109.00353982300885,31.0,1010.0
2010-06-06,109.00353982300885,31.0,1009.0
2010-06-06,109.00353982300885,30.0,1009.0
2010-06-06,109.00353982300885,30.0,1009.0
2010-06-06,109.00353982300885,28.0,1009.0
2010-06-06,109.00353982300885,26.0,1010.0
2010-06-06,109.00353982300885,25.0,1011.0
2010-06-06,109.00353982300885,24.0,1011.0
2010-06-06,109.00353982300885,24.0,1011.0
2010-06-07,109.00353982300885,23.0,1012.0
2010-06-07,109.00353982300885,22.0,1012.0
2010-06-07,109.00353982300885,21.0,1012.0
2010-06-07,109.00353982300885,20.0,1012.0
2010-06-07,109.00353982300885,20.0,1012.0
2010-06-07,109.00353982300885,20.0,1013.0
2010-06-07,109.00353982300885,21.0,1013.0
2010-06-07,109.00353982300885,22.0,1014.0
2010-06-07,109.00353982300885,23.0,1014.0
2010-06-07,109.00353982300885,25.0,1014.0
2010-06-07,109.00353982300885,26.0,1014.0
2010-06-07,109.00353982300885,28.0,1014.0
2010-06-07,151.0,29.0,1013.0
2010-06-07,129.0,31.0,1012.0
2010-06-07,107.0,30.0,1012.0
2010-06-07,112.0,31.0,1012.0
2010-06-07,109.0,31.0,1011.0
2010-06-07,113.0,31.0,1011.0
2010-06-07,108.0,28.0,1011.0
2010-06-07,172.0,27.0,1011.0
2010-06-07,157.0,26.0,1012.0
2010-06-07,142.0,25.0,1013.0
2010-06-07,148.0,24.0,1013.0
2010-06-07,131.0,24.0,1014.0
2010-06-08,128.0,23.0,1014.0
2010-06-08,148.0,22.0,1014.0
2010-06-08,176.0,22.0,1014.0
2010-06-08,191.0,20.0,1014.0
2010-06-08,109.00353982300885,20.0,1014.0
2010-06-08,109.00353982300885,20.0,1014.0
2010-06-08,109.00353982300885,19.0,1015.0
2010-06-08,109.00353982300885,22.0,1015.0
2010-06-08,109.00353982300885,24.0,1015.0
2010-06-08,109.00353982300885,25.0,1015.0
2010-06-08,109.00353982300885,27.0,1015.0
2010-06-08,109.00353982300885,28.0,1015.0
2010-06-08,109.00353982300885,30.0,1014.0
2010-06-08,109.00353982300885,31.0,1013.0
2010-06-08,109.00353982300885,32.0,1013.0
2010-06-08,109.00353982300885,33.0,1013.0
2010-06-08,109.00353982300885,30.0,1012.0
2010-06-08,109.00353982300885,30.0,1012.0
2010-06-08,109.00353982300885,29.0,1012.0
2010-06-08,109.00353982300885,29.0,1012.0
2010-06-08,109.00353982300885,27.0,1013.0
2010-06-08,109.00353982300885,26.0,1014.0
2010-06-08,109.00353982300885,25.0,1014.0
2010-06-08,109.00353982300885,24.0,1014.0
2010-06-09,109.00353982300885,23.0,1014.0
2010-06-09,109.00353982300885,22.0,1014.0
2010-06-09,109.00353982300885,21.0,1014.0
2010-06-09,109.00353982300885,20.0,1014.0
2010-06-09,109.00353982300885,21.0,1014.0
2010-06-09,109.00353982300885,20.0,1014.0
2010-06-09,109.00353982300885,20.0,1015.0
2010-06-09,109.00353982300885,23.0,1015.0
2010-06-09,109.00353982300885,24.0,1015.0
2010-06-09,109.00353982300885,26.0,1015.0
2010-06-09,109.00353982300885,28.0,1015.0
2010-06-09,109.00353982300885,28.0,1015.0
2010-06-09,109.00353982300885,29.0,1015.0
2010-06-09,109.00353982300885,30.0,1013.0
2010-06-09,109.00353982300885,30.0,1013.0
2010-06-09,109.00353982300885,31.0,1013.0
2010-06-09,109.00353982300885,32.0,1012.0
2010-06-09,70.0,30.0,1012.0
2010-06-09,60.0,29.0,1012.0
2010-06-09,41.0,28.0,1013.0
2010-06-09,40.0,26.0,1013.0
2010-06-09,32.0,25.0,1014.0
2010-06-09,51.0,24.0,1014.0
2010-06-09,42.0,22.0,1014.0
2010-06-10,42.0,23.0,1014.0
2010-06-10,38.0,22.0,1013.0
2010-06-10,43.0,21.0,1013.0
2010-06-10,63.0,21.0,1013.0
2010-06-10,63.0,22.0,1013.0
2010-06-10,62.0,21.0,1014.0
2010-06-10,60.0,20.0,1015.0
2010-06-10,46.0,20.0,1015.0
2010-06-10,41.0,19.0,1015.0
2010-06-10,42.0,20.0,1015.0
2010-06-10,39.0,20.0,1014.0
2010-06-10,36.0,21.0,1014.0
2010-06-10,34.0,21.0,1014.0
2010-06-10,47.0,22.0,1013.0
2010-06-10,36.0,22.0,1013.0
2010-06-10,40.0,23.0,1012.0
2010-06-10,35.0,24.0,1012.0
2010-06-10,38.0,24.0,1012.0
2010-06-10,46.0,23.0,1012.0
2010-06-10,77.0,22.0,1012.0
2010-06-10,53.0,20.0,1013.0
2010-06-10,58.0,19.0,1013.0
2010-06-10,78.0,19.0,1013.0
2010-06-10,80.0,18.0,1013.0
2010-06-11,88.0,18.0,1013.0
2010-06-11,97.0,18.0,1013.0
2010-06-11,77.0,18.0,1013.0
2010-06-11,72.0,18.0,1013.0
2010-06-11,78.0,18.0,1013.0
2010-06-11,81.0,18.0,1013.0
2010-06-11,97.0,18.0,1013.0
2010-06-11,72.0,19.0,1013.0
2010-06-11,78.0,20.0,1013.0
2010-06-11,71.0,21.0,1013.0
2010-06-11,74.0,23.0,1012.0
2010-06-11,73.0,23.0,1012.0
2010-06-11,85.0,24.0,1012.0
2010-06-11,92.0,24.0,1011.0
2010-06-11,100.0,24.0,1011.0
2010-06-11,95.0,25.0,1010.0
2010-06-11,98.0,25.0,1010.0
2010-06-11,89.0,25.0,1009.0
2010-06-11,95.0,24.0,1010.0
2010-06-11,93.0,24.0,1011.0
2010-06-11,93.0,22.0,1009.0
2010-06-11,93.0,22.0,1010.0
2010-06-11,94.0,22.0,1010.0
2010-06-11,99.0,20.0,1010.0
2010-06-12,101.0,20.0,1010.0
2010-06-12,144.0,21.0,1009.0
2010-06-12,160.0,20.0,1009.0
2010-06-12,142.0,20.0,1009.0
2010-06-12,105.0,20.0,1009.0
2010-06-12,97.0,19.0,1009.0
2010-06-12,94.0,20.0,1009.0
2010-06-12,90.0,20.0,1010.0
2010-06-12,91.0,21.0,1010.0
2010-06-12,98.0,22.0,1010.0
2010-06-12,104.0,25.0,1009.0
2010-06-12,115.0,26.0,1009.0
2010-06-12,100.0,27.0,1008.0
2010-06-12,115.0,29.0,1007.0
2010-06-12,111.0,30.0,1006.0
2010-06-12,84.0,29.0,1006.0
2010-06-12,89.0,31.0,1005.0
2010-06-12,104.0,29.0,1004.0
2010-06-12,96.0,28.0,1004.0
2010-06-12,119.0,28.0,1006.0
2010-06-12,129.0,26.0,1006.0
2010-06-12,125.0,27.0,1007.0
2010-06-12,127.0,27.0,1007.0
2010-06-12,104.0,23.0,1007.0
2010-06-13,13.0,24.0,1005.0
2010-06-13,19.0,23.0,1006.0
2010-06-13,23.0,23.0,1006.0
2010-06-13,153.0,22.0,1006.0
2010-06-13,126.0,21.0,1006.0
2010-06-13,140.0,21.0,1006.0
2010-06-13,131.0,21.0,1007.0
2010-06-13,141.0,21.0,1007.0
2010-06-13,149.0,21.0,1007.0
2010-06-13,137.0,22.0,1007.0
2010-06-13,137.0,24.0,1007.0
2010-06-13,154.0,25.0,1006.0
2010-06-13,147.0,26.0,1006.0
2010-06-13,143.0,27.0,1004.0
2010-06-13,151.0,28.0,1004.0
2010-06-13,165.0,29.0,1003.0
2010-06-13,174.0,29.0,1002.0
2010-06-13,173.0,28.0,1002.0
2010-06-13,157.0,27.0,1002.0
2010-06-13,198.0,22.0,1005.0
2010-06-13,37.0,19.0,1005.0
2010-06-13,35.0,19.0,1004.0
2010-06-13,42.0,20.0,1006.0
2010-06-13,38.0,20.0,1006.0
2010-06-14,57.0,19.0,1006.0
2010-06-14,68.0,19.0,1006.0
2010-06-14,63.0,18.0,1005.0
2010-06-14,80.0,18.0,1004.0
2010-06-14,63.0,18.0,1004.0
2010-06-14,74.0,18.0,1004.0
2010-06-14,77.0,19.0,1005.0
2010-06-14,67.0,20.0,1005.0
2010-06-14,78.0,21.0,1006.0
2010-06-14,82.0,23.0,1006.0
2010-06-14,68.0,24.0,1006.0
2010-06-14,56.0,25.0,1005.0
2010-06-14,65.0,27.0,1005.0
2010-06-14,68.0,28.0,1003.0
2010-06-14,67.0,29.0,1003.0
2010-06-14,77.0,30.0,1002.0
2010-06-14,82.0,30.0,1002.0
2010-06-14,85.0,31.0,1001.0
2010-06-14,95.0,29.0,1001.0
2010-06-14,100.0,28.0,1001.0
2010-06-14,118.0,28.0,1001.0
2010-06-14,142.0,25.0,1002.0
2010-06-14,137.0,25.0,1003.0
2010-06-14,139.0,24.0,1003.0
2010-06-15,151.0,24.0,1003.0
2010-06-15,191.0,22.0,1002.0
2010-06-15,216.0,22.0,1002.0
2010-06-15,229.0,21.0,1002.0
2010-06-15,198.0,21.0,1002.0
2010-06-15,175.0,21.0,1002.0
2010-06-15,159.0,22.0,1002.0
2010-06-15,196.0,23.0,1003.0
2010-06-15,199.0,25.0,1003.0
2010-06-15,150.0,26.0,1003.0
2010-06-15,128.0,28.0,1002.0
2010-06-15,139.0,29.0,1002.0
2010-06-15,148.0,30.0,1002.0
